comparison,comparison_label,source,term_id,term_name,adjusted_p_value,minus_log10_p,term_size,query_size,intersection_size,precision,recall,effective_domain_size,intersection_genes
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0051251,positive regulation of lymphocyte activation,1.7299494365958413e-07,6.761966590355787,301,380,30,0.07894736842105263,0.09966777408637874,13553,ACTB;AIF1;ARID1B;B2M;BRD7;CCL3;CCL4L2;CCL5;CCR7;CD3D;CD74;CMPK2;ELF3;GIMAP5;GZMA;H3-3A;H3-3B;HAVCR2;HBA1;HLA-DMA;ID3;LMNA;RPLP1;RPS17;RPS27;RPS7;SRSF9;ST6GALNAC6;THAP11;TUBB4B
luad_to_normal,LUAD → NORMAL,GO:BP,GO:1903037,regulation of leukocyte cell-cell adhesion,1.8550747899235535e-07,6.731638576509131,339,380,32,0.08421052631578947,0.0943952802359882,13553,ACTB;AIF1;ARID1B;B2M;BRD7;CCL3;CCL4L2;CCL5;CCR7;CD3D;CD74;CD81;CMPK2;ELF3;GZMA;H3-3A;H3-3B;HAVCR2;HBA1;HLA-DMA;ID3;IDS;JUND;LMNA;RPLP1;RPS17;RPS27;RPS7;SRSF2;SRSF9;ST6GALNAC6;TUBB4B
luad_to_normal,LUAD → NORMAL,GO:BP,GO:1903131,mononuclear cell differentiation,1.9264259955841358e-07,6.715247669924673,457,380,38,0.1,0.08315098468271334,13553,ACTB;ARID1B;B2M;BAK1;BRD7;CCL4L2;CCR7;CD24;CD3D;CD7;CD81;CLIC3;CRIP1;EIF4A1;FBLN7;GIMAP5;GZMM;H1-10;HAVCR2;HBA1;HLA-DMA;ID3;IDS;IER3IP1;IFI44L;IL2RG;JUND;LMNA;N4BP2L1;PSMA2;RIOK2;RPS17;SCAMP4;SPP1;SRSF8;SRSF9;TUBB4B;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0002696,positive regulation of leukocyte activation,2.3261387450823278e-07,6.633364384866992,324,380,31,0.08157894736842106,0.09567901234567901,13553,ACTB;AIF1;ARID1B;B2M;BRD7;CAPS;CCL3;CCL4L2;CCL5;CCR7;CD3D;CD74;CMPK2;ELF3;GIMAP5;GZMA;H3-3A;H3-3B;HAVCR2;HBA1;HLA-DMA;ID3;LMNA;RPLP1;RPS17;RPS27;RPS7;SRSF9;ST6GALNAC6;THAP11;TUBB4B
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0002684,positive regulation of immune system process,3.1479856564058346e-07,6.501967255143338,938,380,59,0.15526315789473685,0.0628997867803838,13553,ACTB;AIF1;ARID1B;B2M;BRD7;CAPS;CCL3;CCL4L2;CCL5;CCR7;CD24;CD27;CD3D;CD7;CD74;CMPK2;CTSD;CXCL16;EEF2;ELF3;FBLN7;FOXP1;GIMAP5;GZMA;H1-10;H2AZ1;H3-3A;H3-3B;HAVCR2;HBA1;HLA-C;HLA-DMA;HMOX1;ID3;IDS;IER3IP1;ISG15;JUND;KDM6B;KRT8;LMNA;MYADM;NDUFA13;NDUFA9;PEBP1;PSMD9;RPL39;RPLP1;RPS17;RPS27;RPS5;RPS7;SPINT2;SRSF9;ST6GALNAC6;STAT1;THAP11;TUBB4B;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0022409,positive regulation of cell-cell adhesion,3.1919415346690125e-07,6.495945072021549,292,380,29,0.07631578947368421,0.09931506849315068,13553,ACTB;AIF1;ARID1B;B2M;BRD7;CCL3;CCL4L2;CCL5;CCR7;CD3D;CD74;CMPK2;CTSD;ELF3;GZMA;H3-3A;H3-3B;HAVCR2;HBA1;HLA-DMA;ID3;LMNA;RPLP1;RPS17;RPS27;RPS7;SRSF9;ST6GALNAC6;TUBB4B
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0007159,leukocyte cell-cell adhesion,4.156639351627038e-07,6.381257655164927,371,380,33,0.0868421052631579,0.0889487870619946,13553,ACTB;AIF1;ARID1B;B2M;BRD7;CCL3;CCL4L2;CCL5;CCR7;CD3D;CD74;CD81;CMPK2;ELF3;GZMA;H3-3A;H3-3B;HAVCR2;HBA1;HLA-DMA;ID3;IDS;JUND;LMNA;OASL;RPLP1;RPS17;RPS27;RPS7;SRSF2;SRSF9;ST6GALNAC6;TUBB4B
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0050867,positive regulation of cell activation,4.464321165552031e-07,6.350244569579044,334,380,31,0.08157894736842106,0.09281437125748503,13553,ACTB;AIF1;ARID1B;B2M;BRD7;CAPS;CCL3;CCL4L2;CCL5;CCR7;CD3D;CD74;CMPK2;ELF3;GIMAP5;GZMA;H3-3A;H3-3B;HAVCR2;HBA1;HLA-DMA;ID3;LMNA;RPLP1;RPS17;RPS27;RPS7;SRSF9;ST6GALNAC6;THAP11;TUBB4B
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0030097,hemopoiesis,4.6439401949071674e-07,6.333113381782096,830,380,54,0.14210526315789473,0.06506024096385542,13553,ACTB;ADAR;ARID1B;B2M;BAK1;BRD7;CAPS;CCL4L2;CCR7;CD24;CD3D;CD7;CD74;CD81;CLIC3;CRIP1;CYBA;EEF1A1;EEF2;EIF4A1;FBLN7;GABARAP;GIMAP5;GZMM;H1-10;HAVCR2;HBA1;HLA-DMA;ID3;IDS;IER3IP1;IFI35;IFI44L;IL2RG;IRF9;ITGA1;JUND;LMNA;LY6E;N4BP2L1;PGM2L1;PSMA2;PSMC5;RIOK2;RPL39;RPS17;SCAMP4;SLC34A2;SPP1;SRSF8;SRSF9;THAP11;TUBB4B;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0009890,negative regulation of biosynthetic process,4.953569386205774e-07,6.305081749329301,1788,380,91,0.2394736842105263,0.05089485458612975,13553,ACP5;ADAR;APOBEC3G;APOE;BAK1;BRD7;BST2;BTG2;CALM2;CAPS;CCL4L2;CCL5;CD81;CHPT1;CMC1;COMMD7;EEF2;EGR2;EIF2AK2;EIF4A1;FAM43A;FAM89B;FBP1;FOXP1;GTF2IRD2;GZMA;GZMM;HAVCR2;HDAC5;HLA-C;HLA-DMB;HLA-DRB1;HMGN2;IDS;IER3IP1;IFI44L;IFI6;IL2RB;IRF1;IRF9;JUND;KLF2;KRT7;LDLRAD4;LRCH4;LTB;LYPD3;LYSET;MAP2K2;MIDN;MYADM;N4BP2L1;NAA60;NAP1L1;NDUFA13;NR4A2;OAZ1;PCSK1N;PIGR;PPP6R1;PRMT9;PRRC2C;PSMA2;PSMC5;PSMD9;QSOX1;RANBP1;RBM38;REST;RNASEK;RPLP1;RPS17;RPS3;RPS4X;RPS5;RPS6;RPS9;SFPQ;SIAH2;SLC25A33;SLC34A2;SPP1;SRGAP3;SRSF10;SRSF2;THAP11;TNFSF14;TPPP3;TSR2;TUBB4B;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0002521,leukocyte differentiation,5.011296949760354e-07,6.300049861911024,539,380,41,0.10789473684210527,0.07606679035250463,13553,ACTB;ARID1B;B2M;BAK1;BRD7;CAPS;CCL4L2;CCR7;CD24;CD3D;CD7;CD74;CD81;CLIC3;CRIP1;EIF4A1;FBLN7;GIMAP5;GZMM;H1-10;HAVCR2;HBA1;HLA-DMA;ID3;IDS;IER3IP1;IFI44L;IL2RG;JUND;LMNA;N4BP2L1;PSMA2;RIOK2;RPS17;SCAMP4;SPP1;SRSF8;SRSF9;THAP11;TUBB4B;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0042221,response to chemical,5.23083460633908e-07,6.281429011704519,2566,380,118,0.3105263157894737,0.04598597038191738,13553,ACP5;ACTB;ADAR;AIF1;APOE;B2M;BAK1;BST2;BTG2;CALM2;CAPS;CBX3;CCL3;CCL4L2;CCL5;CD3D;CD74;CD79B;CD81;CKLF;CLIC3;CMC1;CMPK2;CORO1A;CREM;CRIP1;CTSD;CTSL;CUL1;CXCL13;CXCR3;EEF2;EOMES;FAM43A;FAM89B;FBLN7;FBP1;FOXP1;GBP1;GIMAP5;GLRX5;GTF2IRD2;GZMA;GZMM;HAVCR2;HDAC5;HLA-B;HLA-C;HLA-DRB1;HMGN2;ID1;ID3;IDS;IER3IP1;IFI35;IFI44;IL2RB;IL2RG;IRF1;IRF7;IRF9;ITM2A;ITM2C;JUN;KLF2;KRT7;KRT86;LAMP1;LMNA;LTB;MAGED2;MIDN;MLLT3;MYADM;N4BP2L1;NAA60;NAP1L1;NDUFA13;NDUFA9;NR4A2;NSMCE3;ODC1;OMA1;PEBP1;PRRC2C;PSMA2;PSMC5;PSMD9;QSOX1;RBM8A;REST;RNASEK;RPL35A;RPL39;RPLP1;RPS9;RPSA;RUNX3;SAMSN1;SCAMP4;SERTAD1;SF1;SLC34A2;SPAG7;SPP1;SRSF9;ST6GALNAC6;STAT1;TAP2;TCF7;TFF3;THAP11;TNFSF13B;TNFSF14;TPGS1;TPPP3;TSR2;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0030098,lymphocyte differentiation,7.205676578463544e-07,6.142325234766988,381,380,33,0.0868421052631579,0.08661417322834646,13553,ACTB;ARID1B;B2M;BAK1;BRD7;CCL4L2;CCR7;CD24;CD3D;CD7;CLIC3;CRIP1;EIF4A1;GIMAP5;GZMM;HAVCR2;HBA1;HLA-DMA;ID3;IDS;IFI44L;IL2RG;JUND;LMNA;PSMA2;RIOK2;RPS17;SCAMP4;SPP1;SRSF8;SRSF9;TUBB4B;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0043170,macromolecule metabolic process,7.457168998521505e-07,6.127426014574137,7063,380,252,0.6631578947368421,0.035678889990089196,13553,ACP5;ACTB;ADAR;AGR2;AIF1;ANTKMT;APOBEC3G;APOE;ARID1B;ATF6B;ATXN7;B2M;BAK1;BCAS2;BCL7C;BRD7;BST2;BTG1;BTG2;CALM2;CAPS;CCL3;CCL4L2;CCL5;CD27;CD3D;CD74;CD81;CD9;CENPX;CHAMP1;CHCHD10;CHMP4A;CHPT1;CMC1;COMMD7;CORO1A;COTL1;CREM;CRIP1;CSRNP1;CUL1;CXCL16;CXCR3;CXCR5;CYBA;DNAJA1;DNAJC21;DNASE2;DUSP2;DUSP5;E2F3;EEF1A1;EEF1G;EEF2;EFHD2;EGR2;EIF2AK2;EIF4A1;ELF3;EOMES;FAM43A;FAM89B;FBLN7;FBP1;FOSB;FOXP1;GNAS;GNLY;GPR183;GPX4;GRK6;GRN;GTF2B;GTF2IRD2;GZMA;GZMM;H1-10;HAVCR2;HBA1;HDAC5;HLA-B;HLA-C;HLA-DMB;HLA-DRB1;HMGN2;ID3;IDS;IER3IP1;IFI27;IFI35;IFI44L;IFI6;IL2RB;IL2RG;IRF1;IRF7;IRF9;ITGA1;JUND;KLF2;KRT7;LAG3;LDLRAD4;LGALS3BP;LMNA;LRCH4;LSP1;LTB;LY6E;LYPD3;LYSET;MAP2K2;MDK;MIDEAS;MIDN;MPHOSPH8;MX1;MYADM;N4BP2L1;NAA60;NAP1L1;NDUFA13;NDUFB8;NFATC1;NME2;NOP53;NPM1;NR4A2;NSMCE3;OAZ1;PABPC4;PCSK1N;PDCD7;PEBP1;PGLYRP2;PIGR;PLA2G12A;PMEPA1;PMF1;PNRC1;POLR2J3;PPP1R14B;PPP6R1;PRMT9;PRRC2C;PSMA2;PSMC5;PSMD9;PTOV1;PTPN7;PWWP3A;QSOX1;RAC1;RANBP1;RBM27;RBM38;RBM8A;REL;RELB;REST;RGCC;RGL4;RGS16;RIOK2;RNASEK;RNASET2;RNF139;RNF187;RNF216;RNPEPL1;RPL10;RPL10A;RPL12;RPL13;RPL13A;RPL17;RPL18;RPL19;RPL22;RPL23;RPL23A;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL30;RPL32;RPL35;RPL35A;RPL36;RPL37;RPL39;RPL4;RPL5;RPL7A;RPL8;RPLP0;RPLP1;RPLP2;RPS10;RPS11;RPS12;RPS15;RPS16;RPS17;RPS18;RPS27;RPS28;RPS3;RPS4X;RPS5;RPS6;RPS9;RPSA;SAT1;SCAMP4;SCO2;SERTAD1;SFPQ;SIAH2;SIRPG;SKIL;SLC25A33;SLC34A2;SLC3A2;SPAG7;SPP1;SRGAP3;SRSF10;SRSF2;STAT1;STK17A;STMN1;STUB1;SUN2;TAP2;THAP11;TIGIT;TMBIM4;TNFSF14;TNIP3;TOX2;TPPP3;TSR2;TUBA1B;TUBB4B;TYMP;TYROBP;UBB;UQCR11
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0010605,negative regulation of macromolecule metabolic process,8.08994309103753e-07,6.092054533435355,2034,380,99,0.26052631578947366,0.048672566371681415,13553,ACP5;ADAR;APOBEC3G;APOE;BAK1;BRD7;BST2;BTG2;CALM2;CAPS;CCL4L2;CCL5;CD81;CHPT1;CMC1;COMMD7;CXCR3;EEF2;EGR2;EIF2AK2;EIF4A1;FAM43A;FAM89B;FBP1;FOXP1;GTF2B;GTF2IRD2;GZMA;GZMM;HAVCR2;HDAC5;HLA-B;HLA-C;HLA-DMB;HLA-DRB1;HMGN2;IDS;IER3IP1;IFI35;IFI44L;IFI6;IL2RB;IRF1;IRF9;JUND;KLF2;KRT7;LDLRAD4;LRCH4;LTB;LYPD3;LYSET;MAP2K2;MIDN;MYADM;N4BP2L1;NAA60;NAP1L1;NDUFA13;NPM1;NR4A2;OAZ1;PCSK1N;PIGR;PPP6R1;PRMT9;PRRC2C;PSMA2;PSMC5;PSMD9;QSOX1;RANBP1;RBM38;REST;RNASEK;RPL23;RPLP1;RPS12;RPS17;RPS18;RPS3;RPS4X;RPS5;RPS6;RPS9;SFPQ;SIAH2;SLC25A33;SLC34A2;SPP1;SRGAP3;SRSF10;SRSF2;THAP11;TNFSF14;TPPP3;TSR2;TUBB4B;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0009892,negative regulation of metabolic process,1.1221362585484327e-06,5.949954404449978,2191,380,104,0.2736842105263158,0.04746691008671839,13553,ACP5;ADAR;APOBEC3G;APOE;BAK1;BRD7;BST2;BTG2;CALM2;CAPS;CCL4L2;CCL5;CD81;CHPT1;CMC1;COMMD7;CXCR3;EEF2;EGR2;EIF2AK2;EIF4A1;FAM43A;FAM89B;FBP1;FOXP1;GNLY;GTF2B;GTF2IRD2;GZMA;GZMM;HAVCR2;HDAC5;HLA-B;HLA-C;HLA-DMB;HLA-DRB1;HMGN2;IDS;IER3IP1;IFI35;IFI44L;IFI6;IL2RB;IRF1;IRF9;JUND;KLF2;KRT7;LDLRAD4;LRCH4;LSP1;LTB;LYPD3;LYSET;MAP2K2;MIDN;MYADM;N4BP2L1;NAA60;NAP1L1;NDUFA13;NPM1;NR4A2;OAZ1;PCSK1N;PEBP1;PIGR;PPP1R14B;PPP6R1;PRMT9;PRRC2C;PSMA2;PSMC5;PSMD9;QSOX1;RANBP1;RBM38;REST;RNASEK;RPL23;RPL39;RPLP1;RPS12;RPS17;RPS18;RPS3;RPS4X;RPS5;RPS6;RPS9;SFPQ;SIAH2;SLC25A33;SLC34A2;SPP1;SRGAP3;SRSF10;SRSF2;THAP11;TNFSF14;TPPP3;TSR2;TUBB4B;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0048523,negative regulation of cellular process,2.0463449002275326e-06,5.689021166497798,3907,380,159,0.41842105263157897,0.040696186332224216,13553,ABI3;ACP5;ACTB;ADAR;AIF1;APOBEC3G;APOE;ARHGDIB;ARL6IP1;ARMC10;ATF6B;ATXN7;B2M;BAK1;BCL7C;BRD7;BST2;BTG1;BTG2;CALM2;CAPS;CCL3;CCL4L2;CCL5;CCR7;CD3D;CD79B;CD81;CHPT1;CMC1;CMPK2;COMMD7;CTSD;CUL1;CXCR3;DNAJA1;DNAJC21;DNASE2;EEF2;EGR2;EIF2AK2;EIF4A1;ENC1;FAM177A1;FAM43A;FAM89B;FBP1;FOXP1;GLRX5;GNLY;GTF2B;GTF2IRD2;GZMA;GZMM;H1-10;HAVCR2;HBA1;HDAC5;HLA-B;HLA-C;HLA-DMB;HLA-DRB1;HMGN2;HMOX1;ICOS;ID1;IDS;IER3IP1;IFI35;IFI44;IFI44L;IFI6;IL2RB;IRF1;IRF9;ITM2A;JUND;KLF2;KMT2E;KRT7;LBH;LDLRAD4;LMNA;LRCH4;LSP1;LTB;LY6E;LYPD3;LYSET;MAP2K2;MIDN;MPHOSPH8;MX1;MYADM;N4BP2L1;NAA60;NAP1L1;NDUFA13;NME2;NPM1;NR4A2;OAS1;OAZ1;OMA1;PCSK1N;PDCD7;PEBP1;PIGR;PLA2G12A;PMEPA1;PPP1R14B;PPP6R1;PRMT9;PRRC2C;PSMA2;PSMC5;PSMD9;PTMS;QSOX1;RANBP1;RBM38;REST;RNASEK;RPL23;RPL39;RPLP1;RPS12;RPS17;RPS18;RPS28;RPS3;RPS4X;RPS5;RPS6;RPS7;RPS9;SCAMP4;SELENOK;SERTAD1;SET;SFPQ;SIAH2;SLC25A33;SLC34A2;SNRPN;SPAG7;SPP1;SRGAP3;SRSF10;SRSF2;SRSF5;SRSF8;STAT1;THAP11;TNFSF14;TPPP3;TSR2;TUBB4B;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0051716,cellular response to stimulus,2.1957206920374843e-06,5.658422905397577,5209,380,198,0.5210526315789473,0.03801113457477443,13553,ABI3;ACTB;ADAR;AGR2;AIF1;AKAP5;APOE;ARHGAP9;ARHGDIB;ARID1B;ARMC10;ATF6B;ATXN7;B2M;BAK1;BCL7C;BRD7;BST2;BTG2;CALM1;CALM2;CAPS;CBX3;CCL3;CCL4L2;CCL5;CCR7;CD24;CD27;CD3D;CD7;CD74;CD79B;CD81;CD9;CENPX;CHST12;CKLF;CLIC3;CMC1;CMPK2;COMMD7;CORO1A;COTL1;CREM;CRIP1;CSRNP1;CTSD;CTSL;CUL1;CXCL13;CXCL16;CXCR3;DNAJA1;DNAJC21;DUSP5;EEF2;ELF3;ENC1;EOMES;FAM177A1;FAM43A;FAM89B;FBLN7;FBP1;FCGRT;FOSB;FOXP1;GBP1;GIMAP5;GLRX5;GNAS;GNLY;GRK6;GTF2IRD2;GZMA;GZMM;HAVCR2;HBA1;HDAC5;HLA-B;HLA-C;HLA-DMB;HLA-DRB1;HMGN2;HMOX1;ICOS;ID1;ID3;IDS;IER3IP1;IFI27;IFI35;IFI44;IFI6;IL2RB;IL2RG;IRF1;IRF7;IRF9;ISG15;ITM2A;ITM2C;JUN;JUND;KDM6B;KLF2;KMT2E;KRT18;KRT7;KRT8;KRT86;LAG3;LAMP1;LGALS3BP;LMNA;LTB;LY6E;LYSET;MAGED2;MAP2K2;MIDN;MLLT3;MPHOSPH8;MUC1;MX1;MYADM;N4BP2L1;NAA60;NAP1L1;NDUFA13;NDUFA9;NENF;NKG7;NME2;NPM1;NR4A2;OAS1;OASL;ODC1;OMA1;PDCD7;PEBP1;PECAM1;PNRC1;POLR2J3;PPP1R15A;PPP6R1;PRRC2C;PSMA2;PSMC5;PSMD9;PTMA;PTMS;QSOX1;REST;RNASEK;RNF139;RPL18;RPL23;RPL32;RPL35;RPL39;RPL4;RPLP1;RPS11;RPS12;RPS18;RPS27;RPS5;RPS6;RPS7;RPS9;RPSA;SCAMP4;SERTAD1;SET;SLC34A2;SLC3A2;SNRPN;SPAG7;SPP1;SRSF5;SRSF9;ST6GALNAC6;STAT1;TAP2;TFF3;THAP11;TIGIT;TNFSF13B;TNFSF14;TPGS1;TPPP3;TSR2;TTC1;TUBB4B;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0048519,negative regulation of biological process,2.4277980943665005e-06,5.614787433802949,4080,380,164,0.43157894736842106,0.04019607843137255,13553,ABI3;ACP5;ACTB;ADAR;AIF1;APOBEC3G;APOE;ARHGDIB;ARL6IP1;ARMC10;ATF6B;ATXN7;B2M;BAK1;BCL7C;BRD7;BST2;BTG1;BTG2;CALM2;CAPS;CCL3;CCL4L2;CCL5;CCR7;CD3D;CD79B;CD81;CHPT1;CMC1;CMPK2;COMMD7;CTSD;CUL1;CXCR3;DNAJA1;DNAJC21;DNASE2;EEF2;EGR2;EIF2AK2;EIF4A1;ENC1;FAM177A1;FAM43A;FAM89B;FBP1;FOXP1;GBP1;GLRX5;GNLY;GTF2B;GTF2IRD2;GZMA;GZMM;H1-10;HAVCR2;HBA1;HDAC5;HLA-B;HLA-C;HLA-DMB;HLA-DRB1;HMGN2;HMOX1;ICOS;ID1;IDS;IER3IP1;IFI35;IFI44;IFI44L;IFI6;IL2RB;IRF1;IRF9;ITM2A;JUND;KLF2;KMT2E;KRT7;LBH;LDLRAD4;LMNA;LRCH4;LSP1;LTB;LY6E;LYPD3;LYSET;MAGED2;MAP2K2;MIDN;MLLT3;MPHOSPH8;MX1;MYADM;N4BP2L1;NAA60;NAP1L1;NDUFA13;NDUFA9;NME2;NPM1;NR4A2;OAS1;OAZ1;OMA1;PCSK1N;PDCD7;PEBP1;PIGR;PLA2G12A;PMEPA1;PPP1R14B;PPP6R1;PRMT9;PRRC2C;PSMA2;PSMC5;PSMD9;PTMS;QSOX1;RANBP1;RBM38;REST;RNASEK;RPL23;RPL39;RPLP1;RPS12;RPS17;RPS18;RPS28;RPS3;RPS4X;RPS5;RPS6;RPS7;RPS9;SCAMP4;SELENOK;SERTAD1;SET;SFPQ;SIAH2;SLC25A33;SLC34A2;SNRPN;SPAG7;SPP1;SRGAP3;SRSF10;SRSF2;SRSF5;SRSF8;STAT1;THAP11;TNFSF14;TPPP3;TSR2;TUBA1B;TUBB4B;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0002250,adaptive immune response,3.015523564922043e-06,5.5206372733692435,406,380,33,0.0868421052631579,0.0812807881773399,13553,B2M;CCR7;CD24;CD27;CD3D;CD7;CD74;CRIP1;CTSD;EIF4A1;ELF3;GIMAP5;GRN;GZMA;H1-10;H2AZ1;H3-3A;H3-3B;HAVCR2;HBA1;ID1;IDS;IER3IP1;IFRD1;IL2RG;ISG15;JUND;PSMA2;RPS18;SCAMP4;SPINT2;SRSF9;TUBB4B
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0010604,positive regulation of macromolecule metabolic process,3.190406887952633e-06,5.496153925744131,2533,380,114,0.3,0.04500592183181998,13553,ACTB;ADAR;AGR2;AIF1;APOE;ARID1B;ATF6B;ATXN7;B2M;BAK1;BCL7C;BRD7;BTG2;CAPS;CCL3;CCL4L2;CCL5;CD27;CD3D;CD74;CD81;CD9;CENPX;CHPT1;COMMD7;COTL1;CUL1;CXCL16;DNASE2;DUSP5;EEF1A1;EEF1G;EEF2;EFHD2;EGR2;EIF4A1;FBLN7;FBP1;FOSB;GNLY;GTF2IRD2;GZMA;GZMM;HAVCR2;HBA1;HDAC5;HLA-DRB1;ID3;IDS;IER3IP1;IFI27;IFI35;IL2RB;IL2RG;IRF1;IRF7;IRF9;ITGA1;KLF2;KRT7;LAG3;LGALS3BP;LMNA;LY6E;LYSET;MIDN;MPHOSPH8;MX1;MYADM;N4BP2L1;NAA60;NAP1L1;NDUFA13;NDUFB8;PABPC4;PDCD7;PEBP1;PIGR;PLA2G12A;PMEPA1;PMF1;PPP6R1;PRRC2C;PSMA2;PSMC5;PSMD9;PTOV1;QSOX1;RAC1;RNASEK;RNF139;RPL23;RPLP1;RPLP2;RPS12;RPS17;RPS27;RPS28;RPS5;SERTAD1;SLC34A2;SPAG7;SRGAP3;SRSF10;SRSF2;STK17A;THAP11;TIGIT;TMBIM4;TNFSF14;TOX2;TPPP3;TSR2;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0030217,T cell differentiation,3.349083285737063e-06,5.475074052195494,290,380,27,0.07105263157894737,0.09310344827586207,13553,ACTB;ARID1B;B2M;BRD7;CCL4L2;CCR7;CD24;CD3D;CRIP1;EIF4A1;GIMAP5;HAVCR2;HBA1;HLA-DMA;ID3;IDS;IL2RG;JUND;LMNA;PSMA2;RIOK2;RPS17;SCAMP4;SPP1;SRSF8;TUBB4B;TYROBP
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0048583,regulation of response to stimulus,3.4294280675379028e-06,5.464778302063108,3178,380,135,0.35526315789473684,0.04247954688483323,13553,ACP5;ACTB;ADAR;AGR2;AIF1;AKAP5;APOBEC3G;APOE;ARHGAP9;ARHGDIB;ARID1B;ARMC10;ATF6B;ATXN7;B2M;BAK1;BCL7C;BRD7;BST2;CAPS;CCL3;CCL4L2;CCL5;CCR7;CD24;CD27;CD3D;CD7;CD74;CD79B;CD81;CREM;CSRNP1;CTSD;CUL1;CXCL16;CXCR3;CYBA;DNAJA1;DNAJC21;EEF2;FAM177A1;FAM43A;FAM89B;FOSB;FOXP1;GBP1;GIMAP5;GNAS;GNLY;GZMA;H1-10;H2AZ1;H3-3A;H3-3B;HAVCR2;HBA1;HDAC5;HLA-B;HLA-C;HMOX1;ICOS;IDS;IER3IP1;IFI35;IFI44;IFI6;IL2RG;IRF9;ISG15;JUND;KDM6B;KLF2;KMT2E;KRT7;KRT8;LAG3;LGALS3BP;LMNA;LTB;LY6E;LYSET;MLLT3;MPHOSPH8;MUC1;MYADM;N4BP2L1;NAA60;NDUFA13;NDUFA9;NENF;NR4A2;OAS1;OASL;OAZ1;ODC1;OMA1;PDCD7;PEBP1;PECAM1;PRRC2C;PSMD9;PTMS;RANBP1;RNASEK;RNF139;RPL18;RPL23;RPL32;RPL35;RPL39;RPL4;RPLP1;RPS12;RPS18;RPS27;RPS5;RPS6;RPS9;SCAMP4;SERTAD1;SET;SLC34A2;SNRPN;SPAG7;SPINT2;SRSF2;SRSF5;SRSF9;ST6GALNAC6;STAT1;THAP11;TIGIT;TSR2;TUBB4B
luad_to_normal,LUAD → NORMAL,GO:BP,GO:0010557,positive regulation of macromolecule biosynthetic process,3.472919952250932e-06,5.4593052266795485,2012,380,96,0.25263157894736843,0.04771371769383698,13553,ACTB;ADAR;AGR2;AIF1;APOE;ARID1B;ATF6B;ATXN7;B2M;BRD7;CAPS;CCL3;CCL4L2;CD27;CD3D;CD74;CD81;CENPX;CHPT1;COMMD7;COTL1;CUL1;CXCL16;DNASE2;DUSP5;EEF1A1;EEF1G;EEF2;EFHD2;EGR2;EIF4A1;FBLN7;FBP1;GTF2IRD2;GZMA;GZMM;HAVCR2;HBA1;HDAC5;HLA-DRB1;ID3;IDS;IER3IP1;IFI27;IFI35;IL2RB;IL2RG;IRF1;IRF7;IRF9;ITGA1;KLF2;KRT7;LAG3;LGALS3BP;LMNA;LY6E;LYSET;MPHOSPH8;MX1;N4BP2L1;NAA60;NDUFA13;PABPC4;PDCD7;PIGR;PLA2G12A;PMEPA1;PMF1;PPP6R1;PRRC2C;PSMA2;PSMC5;PSMD9;RAC1;RNASEK;RNF139;RPL23;RPLP1;RPLP2;RPS12;RPS17;RPS27;RPS28;RPS5;SERTAD1;SLC34A2;SRGAP3;SRSF10;SRSF2;STK17A;THAP11;TNFSF14;TOX2;TPPP3;TSR2
